,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID
431,Birr Temporary Reserve,Natural Gas,OCGT,PP,CH,250,0.35,,0,0,0,2023,,,2063,47.4336,8.2176,,
432,Fyn Power Station,Natural Gas,CCGT,PP,DK,632,0.45,,0,0,0,1953,,,1993,55.4298,10.4104,,
433,Avedore Power Station,Natural Gas,CCGT,PP,DK,806,0.5,,0,0,0,1990,,,2030,55.6028,12.4792,,
434,Viborg Power Station,Natural Gas,OCGT,PP,DK,57,0.35,,0,0,0,1996,,,2036,56.4739,9.4151,,
435,Skaerbaek, Power Station,Natural Gas,CCGT,PP,DK,392,0.45,,0,0,0,1951,,,1991,55.5111,9.6132,,
436,Agios Nikolaos,Natural Gas,CCGT,PP,GR,1604,0.55,,0,0,0,2008,,,2048,38.25,23,,
437,Aliveri,Natural Gas,CCGT,PP,GR,417,0.55,,0,0,0,2013,,,2053,38.3894,24.0517,,
438,Komotini,Natural Gas,CCGT,PP,GR,485,0.55,,0,0,0,2002,,,2042,41.064,25.49,,
439,Lavrio,Natural Gas,CCGT,PP,GR,914,0.5,,0,0,0,1997,,,2037,37.7464,24.0669,,
440,Megalapolis,Natural Gas,CCGT,PP,GR,846,0.55,,0,0,0,2008,,,2048,37.417,22.1089,,
441,Thisvi,Natural Gas,CCGT,PP,GR,410,0.55,,0,0,0,2010,,,2050,38.2361,22.95,,
442,Agios Georgios,Natural Gas,OCGT,PP,GR,360,0.35,,0,0,0,1968,,,2008,37.9542,23.6103,,
443,Morvedre,Natural Gas,CCGT,PP,ES,1212,0.55,,0,0,0,2007,,,2047,39.6436,-0.2317,,
444,Barcelona CCGT,Natural Gas,CCGT,PP,ES,866,0.55,,0,0,0,2008,,,2048,41.3367,2.1592,,
445,As Pontes CCGT,Natural Gas,CCGT,PP,ES,856,0.55,,0,0,0,2008,,,2048,43.4414,-7.8626,,
446,Besos,Natural Gas,CCGT,PP,ES,800,0.55,,0,0,0,2002,,,2042,41.4,2.2,,
447,Besos V,Natural Gas,CCGT,PP,ES,860,0.55,,0,0,0,2011,,,2051,41.4,2.2,,
448,Cubelles,Natural Gas,CCGT,PP,ES,520,0.45,,0,0,0,1975,,,2015,41.2,1.67,,
449,Tarragona,Natural Gas,CCGT,PP,ES,410,0.5,,0,0,0,2000,,,2040,41.11,1.25,,
450,Lielahti,Natural Gas,CCGT,PP,FI,147,0.45,,0,0,0,1980,,,2020,61.5104,23.6752,,
451,Martinlaakso,Natural Gas,CCGT,PP,FI,195,0.45,,0,0,0,1975,,,2015,60.2833,24.8364,,
452,Naistenlahti,Natural Gas,CCGT,PP,FI,189,0.45,,0,0,0,1985,,,2025,61.5098,23.7768,,
453,Nokia,Natural Gas,OCGT,PP,FI,70,0.35,,0,0,0,1990,,,2030,61.4738,21.4947,,
454,Suomenoja,Natural Gas,CCGT,PP,FI,359,0.5,,0,0,0,2000,,,2040,60.1483,24.7183,,
455,Vuosaari,Natural Gas,CCGT,PP,FI,630,0.55,,0,0,0,2008,,,2048,60.2199,25.1692,,
456,Naantali,Natural Gas,CCGT,PP,FI,142,0.55,,0,0,0,2010,,,2050,60.4577,22.0552,,
457,Vanaja,Natural Gas,OCGT,PP,FI,54,0.35,,0,0,0,1970,,,2010,60.9748,20.5053,,
458,Martigues CCGT,Natural Gas,CCGT,PP,FR,930,0.55,,0,0,0,2003,,,2043,43.4,5,,
459,Blenod CCGT,Natural Gas,CCGT,PP,FR,427,0.55,,0,0,0,2011,,,2051,48.75,6.05,,
460,Landivisiau CCGT,Natural Gas,CCGT,PP,FR,446,0.55,,0,0,0,2022,,,2062,48.52,-3.98,,
461,Emile Huchet CCGT,Natural Gas,CCGT,PP,FR,860,0.55,,0,0,0,2012,,,2052,49.15,6.7,,
462,Porcheville CCGT,Natural Gas,CCGT,PP,FR,762,0.55,,0,0,0,2002,,,2042,49,1.95,,
463,Montereau CCGT,Natural Gas,CCGT,PP,FR,360,0.55,,0,0,0,2003,,,2043,48.38,3.07,,
464,Val de Saone CCGT,Natural Gas,CCGT,PP,FR,450,0.55,,0,0,0,2011,,,2051,46,4.85,,
465,Richemont CCGT,Natural Gas,CCGT,PP,FR,180,0.55,,0,0,0,2010,,,2050,49.2,6.15,,
466,Dunkirk CCGT,Natural Gas,CCGT,PP,FR,860,0.55,,0,0,0,2015,,,2055,51.03,2.37,,
467,Brennilis Gas,Natural Gas,OCGT,PP,FR,295,0.35,,0,0,0,2000,,,2040,48.4,-3.88,,
468,Pembroke B,Natural Gas,CCGT,PP,GB,2200,0.55,,0,0,0,2012,,,2052,51.68,-4.92,,
469,Staythorpe C,Natural Gas,CCGT,PP,GB,1770,0.55,,0,0,0,2009,,,2049,53.04,-0.87,,
470,West Burton B,Natural Gas,CCGT,PP,GB,1330,0.55,,0,0,0,2013,,,2053,53.35,-0.81,,
471,South Humber Bank,Natural Gas,CCGT,PP,GB,1370,0.55,,0,0,0,2003,,,2043,53.64,-0.2,,
472,Grain CHP,Natural Gas,CCGT,PP,GB,1520,0.55,,0,0,0,2015,,,2055,51.45,0.72,,
473,Connahs Quay,Natural Gas,CCGT,PP,GB,1380,0.5,,0,0,0,1996,,,2036,53.23,-3.07,,
474,Didcot B,Natural Gas,CCGT,PP,GB,1450,0.5,,0,0,0,1998,,,2038,51.62,-1.24,,
475,Seabank,Natural Gas,CCGT,PP,GB,1230,0.5,,0,0,0,2000,,,2040,51.55,-2.68,,
476,Peterhead,Natural Gas,CCGT,PP,GB,1180,0.55,,0,0,0,2003,,,2043,57.48,-1.79,,
477,Saltend,Natural Gas,CCGT,PP,GB,1200,0.5,,0,0,0,2000,,,2040,53.73,-0.24,,
478,VPI Immingham,Natural Gas,CCGT,PP,GB,1250,0.55,,0,0,0,2010,,,2050,53.64,-0.2,,
479,Langage,Natural Gas,CCGT,PP,GB,910,0.55,,0,0,0,2009,,,2049,50.38,-4.03,,
480,Carrington,Natural Gas,CCGT,PP,GB,910,0.5,,0,0,0,2000,,,2040,53.45,-2.38,,
481,Rocksavage,Natural Gas,CCGT,PP,GB,810,0.5,,0,0,0,1999,,,2039,53.31,-2.75,,
482,Damhead Creek,Natural Gas,CCGT,PP,GB,810,0.5,,0,0,0,2000,,,2040,51.41,0.73,,
483,Medway,Natural Gas,CCGT,PP,GB,760,0.5,,0,0,0,1995,,,2035,51.43,0.69,,
484,Little Barford,Natural Gas,CCGT,PP,GB,720,0.5,,0,0,0,1994,,,2034,52.2,-0.26,,
485,Rye House,Natural Gas,CCGT,PP,GB,720,0.5,,0,0,0,1994,,,2034,51.77,-0.01,,
486,Keadby,Natural Gas,CCGT,PP,GB,740,0.5,,0,0,0,1994,,,2034,53.59,-0.73,,
487,Marchwood,Natural Gas,CCGT,PP,GB,900,0.55,,0,0,0,2010,,,2050,50.89,-1.44,,
488,Coryton,Natural Gas,CCGT,PP,GB,800,0.55,,0,0,0,2001,,,2041,51.52,0.53,,
489,Spalding,Natural Gas,CCGT,PP,GB,950,0.55,,0,0,0,2004,,,2044,52.78,-0.15,,
490,Ballylumford C,Natural Gas,CCGT,PP,GB,620,0.55,,0,0,0,2002,,,2042,54.85,-5.79,,
491,Coolkeeragh,Natural Gas,CCGT,PP,GB,410,0.55,,0,0,0,2003,,,2043,55.02,-7.28,,
492,Corby,Natural Gas,CCGT,PP,GB,410,0.55,,0,0,0,2001,,,2041,52.49,-0.69,,
493,Cottam Development Centre,Natural Gas,CCGT,PP,GB,450,0.5,,0,0,0,1999,,,2039,53.26,-0.78,,
494,Enfield,Natural Gas,CCGT,PP,GB,410,0.5,,0,0,0,1997,,,2037,51.65,-0.03,,
495,Great Yarmouth,Natural Gas,CCGT,PP,GB,420,0.55,,0,0,0,2001,,,2041,52.6,1.73,,
496,Shoreham,Natural Gas,CCGT,PP,GB,420,0.5,,0,0,0,2000,,,2040,50.83,-0.27,,
497,Dunamenti CCGT,Natural Gas,CCGT,PP,HU,794,0.5,,0,0,0,2000,,,2040,47.37,18.92,,
498,Csepel CCGT,Natural Gas,CCGT,PP,HU,410,0.55,,0,0,0,2007,,,2047,47.45,19.08,,
499,Gonyu CCGT,Natural Gas,CCGT,PP,HU,433,0.55,,0,0,0,2011,,,2051,47.78,17.95,,
500,Kelenfold CCGT,Natural Gas,CCGT,PP,HU,188,0.55,,0,0,0,2009,,,2049,47.48,19.03,,
501,Lorinci OCGT,Natural Gas,OCGT,PP,HU,170,0.35,,0,0,0,2010,,,2050,47.95,20.03,,
502,Kispest CCGT,Natural Gas,CCGT,PP,HU,113,0.55,,0,0,0,2005,,,2045,47.45,19.15,,
503,Ujpest OCGT,Natural Gas,OCGT,PP,HU,105,0.35,,0,0,0,2008,,,2048,47.54,19.09,,
504,Ajka OCGT,Natural Gas,OCGT,PP,HU,116,0.35,,0,0,0,2012,,,2052,47.08,17.68,,
505,Debrecen CCGT,Natural Gas,CCGT,PP,HU,95,0.55,,0,0,0,2015,,,2055,47.53,21.63,,
506,Zagreb Te-To CCGT,Natural Gas,CCGT,PP,HR,328,0.5,,0,0,0,2000,,,2040,45.8,15.98,,
507,Jertovec CCGT,Natural Gas,CCGT,PP,HR,78,0.55,,0,0,0,2014,,,2054,45.82,16.08,,
508,Zagreb El-To CHP,Natural Gas,CCGT,PP,HR,86.8,0.55,,0,0,0,2005,,,2045,45.8,15.98,,
509,Aghada,Natural Gas,CCGT,PP,IE,963,0.45,,0,0,0,1980,,,2020,51.8356,-8.2345,,
510,Poolbeg,Natural Gas,CCGT,PP,IE,470,0.5,,0,0,0,2000,,,2040,53.3396,-6.1867,,
511,Great Island,Natural Gas,CCGT,PP,IE,464,0.55,,0,0,0,2017,,,2057,52.279,-6.992,,
512,Huntstown,Natural Gas,CCGT,PP,IE,744,0.55,,0,0,0,2002,,,2042,53.4119,-6.3261,,
513,North Wall,Natural Gas,OCGT,PP,IE,106,0.35,,0,0,0,1982,,,2022,53.3502,-6.2111,,
514,Edenderry,Natural Gas,OCGT,PP,IE,58,0.35,,0,0,0,2000,,,2040,53.2907,-7.0869,,
515,Marina,Natural Gas,OCGT,PP,IE,96,0.35,,0,0,0,1980,,,2020,51.9,-8.4458,,
516,Elektrenai,Natural Gas,CCGT,PP,LT,455,0.55,,0,0,0,2012,,,2052,54.77083,24.64278,,
517,Panevezys CHP,Natural Gas,CCGT,PP,LT,35,0.5,,0,0,0,2000,,,2040,55.7333,24.3667,,
518,Lifosa,Natural Gas,CCGT,PP,LT,37,0.5,,0,0,0,1990,,,2030,55.2833,23.9833,,
519,Kosovo Gas Plant,Natural Gas,CCGT,PP,KS,200,0.55,,0,0,0,2025,,,2065,42.6629,21.1655,,
520,Port of Bar,Natural Gas,CCGT,PP,ME,440,0.55,,0,0,0,2023,,,2063,42.1,19.1,,
521,Skopje CHP,Natural Gas,CCGT,PP,MK,220,0.55,,0,0,0,2010,,,2050,41.9945,21.4528,,
522,Bitola CHP,Natural Gas,CCGT,PP,MK,67,0.55,,0,0,0,2005,,,2045,41.0311,21.3299,,
523,Brazi,Natural Gas,CCGT,PP,RO,1500,0.55,,0,0,0,2011,,,2051,44.95,26.03,,
524,Palas,Natural Gas,CCGT,PP,RO,800,0.55,,0,0,0,2010,,,2050,44.18,28.65,,
525,Iernut,Natural Gas,CCGT,PP,RO,700,0.55,,0,0,0,2025,,,2065,46.45,24.25,,
526,Progresu,Natural Gas,OCGT,PP,RO,0,0.35,,0,0,0,1990,,,2030,44.42,26.07,,
527,Novi Sad TE-TO,Natural Gas,CCGT,PP,RS,170,0.55,,0,0,0,2005,,,2045,45.27,19.84,,
528,Zrenjanin CHP,Natural Gas,CCGT,PP,RS,100,0.55,,0,0,0,2010,,,2050,45.35,20,,
529,Sremska Mitrovica,Natural Gas,OCGT,PP,RS,70,0.35,,0,0,0,2000,,,2040,44.97,19.61,,
530,Oresundsverket,,Natural Gas,CCGT,PP,SE,440,0.5,,0,0,0,2000,,,2040,55.6254,13.0409,,
531,Rya CHP,Natural Gas,CCGT,PP,SE,100,0.5,,0,0,0,1990,,,2030,57.7,11.93,,
532,Uniper Gas Turbine 1,Natural Gas,OCGT,PP,SE,50,0.35,,0,0,0,1980,,,2020,59.33,18.07,,
533,Brestanica TEB,Natural Gas,CCGT,PP,SI,337,0.45,,0,0,0,1980,,,2020,45.95,15.5,,
534,Ljubljana CHP,Natural Gas,CCGT,PP,SI,110,0.5,,0,0,0,2000,,,2040,46.05,14.51,,
535,Malzenice,Natural Gas,CCGT,PP,SK,436,0.5,,0,0,0,2000,,,2040,48.45,17.5,,
536,PPC Bratislava,Natural Gas,CCGT,PP,SK,218,0.55,,0,0,0,2007,,,2047,48.15,17.11,,
537,Levice,Natural Gas,OCGT,PP,SK,80,0.35,,0,0,0,1990,,,2030,48.22,18.59,,
538,Ambarli CCGT,Natural Gas,CCGT,PP,TR,1351,0.5,,0,0,0,1996,,,2036,41,28.9,,
539,Bursa,Natural Gas,CCGT,PP,TR,765,0.5,,0,0,0,2000,,,2040,40.3,29.1,,
540,Adapazari-Gebze,Natural Gas,CCGT,PP,TR,750,0.55,,0,0,0,2002,,,2042,40.85,30.16,,
541,Aliaga Habas,Natural Gas,CCGT,PP,TR,1360,0.55,,0,0,0,2008,,,2048,38.8,27,,
542,Antalya,Natural Gas,CCGT,PP,TR,1650,0.55,,0,0,0,2009,,,2049,36.88,30.71,,
543,Ambarli A,Natural Gas,OCGT,PP,TR,630,0.35,,0,0,0,1993,,,2033,41,28.9,,
544,Izmir-Enka,Natural Gas,CCGT,PP,TR,450,0.5,,0,0,0,1996,,,2036,38.42,27.15,,
545,Marmara Ereglisi,Natural Gas,CCGT,PP,TR,828,0.55,,0,0,0,2002,,,2042,40.95,27.94,,
546,Sakarya,Natural Gas,CCGT,PP,TR,1600,0.55,,0,0,0,2010,,,2050,40.77,30.4,,
547,Termik Istanbul,Natural Gas,CCGT,PP,TR,420,0.5,,0,0,0,1998,,,2038,40.98,28.82,,
548,Trakya,Natural Gas,OCGT,PP,TR,478,0.35,,0,0,0,2000,,,2040,41.17,27.24,,
549,Ruse Iztok 4 (steam generator 5),Hard Coal,Steam Turbine,PP,BG,110,0.32,,0,0,0,1971,1971,,2040,43.8664,26.0092,,
550,Brikel 1,Lignite,Steam Turbine,PP,BG,60,0.32,,0,0,0,1964,1964,,2040,42.1545,25.9061,,
551,Brikel 2,Lignite,Steam Turbine,PP,BG,60,0.32,,0,0,0,1964,1964,,2040,42.1545,25.9061,,
552,Brikel 3,Lignite,Steam Turbine,PP,BG,60,0.32,,0,0,0,1964,1964,,2040,42.1545,25.9061,,
553,Brikel 4,Lignite,Steam Turbine,PP,BG,60,0.32,,0,0,0,1964,1964,,2040,42.1545,25.9061,,
554,Deven 1,Hard Coal,Steam Turbine,PP,BG,121,0.4,,0,0,0,2009,2009,,2040,43.1974,27.6329,,
555,Deven 2,Hard Coal,Steam Turbine,PP,BG,53,0.4,,0,0,0,2017,2017,,2040,43.1974,27.6329,,
556,Bobov Dol 1,Lignite,Steam Turbine,PP,BG,210,0.32,,0,0,0,1973,1973,,2040,42.2852,23.0344,,
557,Bobov Dol 2,Lignite,Steam Turbine,PP,BG,210,0.32,,0,0,0,1974,1974,,2040,42.2852,23.0344,,
558,Bobov Dol 3,Lignite,Steam Turbine,PP,BG,210,0.32,,0,0,0,1975,1975,,2040,42.2852,23.0344,,
559,AES Galabovo 1,Lignite,Steam Turbine,PP,BG,335,0.4,,0,0,0,2011,2011,,2040,42.1591,25.9089,,
560,AES Galabovo 2,Lignite,Steam Turbine,PP,BG,335,0.4,,0,0,0,2011,2011,,2040,42.1591,25.9089,,
561,Maritsa East 2 unit 1,Lignite,Steam Turbine,PP,BG,177,0.32,,0,0,0,1966,1966,,2040,42.2564,26.132,,
562,Maritsa East 2 unit 2,Lignite,Steam Turbine,PP,BG,165,0.32,,0,0,0,1967,1967,,2040,42.2564,26.132,,
563,Maritsa East 2 unit 3,Lignite,Steam Turbine,PP,BG,177,0.32,,0,0,0,1967,1967,,2040,42.2564,26.132,,
564,Maritsa East 2 unit 4,Lignite,Steam Turbine,PP,BG,177,0.32,,0,0,0,1968,1968,,2040,42.2564,26.132,,
565,Maritsa East 2 unit 5,Lignite,Steam Turbine,PP,BG,210,0.32,,0,0,0,1985,1985,,2040,42.2564,26.132,,
566,Maritsa East 2 unit 6,Lignite,Steam Turbine,PP,BG,232,0.32,,0,0,0,1985,1985,,2040,42.2564,26.132,,
567,Maritsa East 2 unit 7,Lignite,Steam Turbine,PP,BG,232,0.32,,0,0,0,1990,1990,,2040,42.2564,26.132,,
568,Maritsa East 2 unit 8,Lignite,Steam Turbine,PP,BG,232,0.36,,0,0,0,1995,1995,,2040,42.2564,26.132,,
569,ContourGlobal Maritsa East 3 1,Lignite,Steam Turbine,PP,BG,227,0.32,,0,0,0,1978,1978,,2040,42.1449,26.0025,,
570,ContourGlobal Maritsa East 3 2,Lignite,Steam Turbine,PP,BG,227,0.32,,0,0,0,1979,1979,,2040,42.1449,26.0025,,
571,ContourGlobal Maritsa East 3 3,Lignite,Steam Turbine,PP,BG,227,0.32,,0,0,0,1980,1980,,2040,42.1449,26.0025,,
572,ContourGlobal Maritsa East 3 4,Lignite,Steam Turbine,PP,BG,227,0.32,,0,0,0,1981,1981,,2040,42.1449,26.0025,,
573,Plomin 2,Hard Coal,Steam Turbine,PP,HR,210,0.4,,0,0,0,2000,2000,,2040,45.1367,14.1626,,
574,Pocerady I 2,Lignite,Steam Turbine,PP,CZ,200,0.32,,0,0,0,1971,1971,,2040,50.4267,13.6774,,
575,Pocerady I 3,Lignite,Steam Turbine,PP,CZ,200,0.32,,0,0,0,1972,1972,,2040,50.4267,13.6774,,
576,Pocerady I 4,Lignite,Steam Turbine,PP,CZ,200,0.32,,0,0,0,1972,1972,,2040,50.4267,13.6774,,
577,Pocerady II 1,Lignite,Steam Turbine,PP,CZ,200,0.32,,0,0,0,1977,1977,,2040,50.4267,13.6774,,
578,Pocerady II 2,Lignite,Steam Turbine,PP,CZ,200,0.32,,0,0,0,1977,1977,,2040,50.4267,13.6774,,
579,Tisova II 3,Lignite,Steam Turbine,PP,CZ,105,0.32,,0,0,0,1962,1962,,2040,50.1522,12.6102,,
580,Suomenoja 2,Hard Coal,Steam Turbine,PP,FI,80,0.32,,0,0,0,1986,1986,,2040,60.1491,24.7174,,
581,Meri-Pori 1,Hard Coal,Steam Turbine,PP,FI,614,0.36,,0,0,0,1994,1994,,2040,61.6322,21.4047,,
582,Salmisaari,Hard Coal,Steam Turbine,PP,FI,177,0.32,,0,0,0,1984,1984,,2040,60.1648,24.9029,,
583,Naantali 1,Hard Coal,Steam Turbine,PP,FI,125,0.32,,0,0,0,1960,1960,,2040,60.4585,22.0536,,
584,Vaskiluoto 2,Hard Coal,Steam Turbine,PP,FI,250,0.32,,0,0,0,1981,1981,,2040,63.0909,21.5536,,
585,Cordemais 4,Hard Coal,Steam Turbine,PP,FR,630,0.32,,0,0,0,1983,1983,,2040,47.2762,-1.8776,,
586,Cordemais 5,Hard Coal,Steam Turbine,PP,FR,630,0.32,,0,0,0,1984,1984,,2040,47.2762,-1.8776,,
587,Emile-Huchet 6,Hard Coal,Steam Turbine,PP,FR,647,0.32,,0,0,0,1981,1981,,2040,49.1525,6.6981,,
588,Neurath A,Lignite,Steam Turbine,PP,DE,312,0.32,,0,0,0,1972,1972,,2040,51.0372,6.5992,,
589,Neurath C,Lignite,Steam Turbine,PP,DE,312,0.32,,0,0,0,1973,1973,,2040,51.0372,6.5992,,
590,Neurath F,Lignite,Steam Turbine,PP,DE,1100,0.4,,0,0,0,2012,2012,,2040,51.0372,6.5992,,
591,Neurath G,Lignite,Steam Turbine,PP,DE,1100,0.4,,0,0,0,2012,2012,,2040,51.0372,6.5992,,
592,Niederaussem E,Lignite,Steam Turbine,PP,DE,315,0.32,,0,0,0,1970,1970,,2040,50.9709,6.6666,,
593,Niederaussem F,Lignite,Steam Turbine,PP,DE,320,0.32,,0,0,0,1971,1971,,2040,50.9709,6.6666,,
594,Niederaussem H,Lignite,Steam Turbine,PP,DE,687,0.32,,0,0,0,1974,1974,,2040,50.9709,6.6666,,
595,Niederaussem K,Lignite,Steam Turbine,PP,DE,1012,0.4,,0,0,0,2002,2002,,2040,50.9709,6.6666,,
596,Mehrum 3,Hard Coal,Steam Turbine,PP,DE,750,0.32,,0,0,0,1979,1979,,2040,52.315,10.0914,,
597,Heyden 4,Hard Coal,Steam Turbine,PP,DE,923,0.32,,0,0,0,1987,1987,,2040,52.3816,8.9986,,
598,Walheim 1,Hard Coal,Steam Turbine,PP,DE,107,0.32,,0,0,0,1964,1964,,2040,49.0177,9.1577,,
599,Walheim 2,Hard Coal,Steam Turbine,PP,DE,160,0.32,,0,0,0,1967,1967,,2040,49.0177,9.1577,,
600,Bexbach,Hard Coal,Steam Turbine,PP,DE,780,0.32,,0,0,0,1983,1983,,2040,49.3649,7.2355,,
601,Wilhelmshaven New,Hard Coal,Steam Turbine,PP,DE,795,0.4,,0,0,0,2015,2015,,2040,53.5788,8.1327,,
602,Boxberg R,Lignite,Steam Turbine,PP,DE,675,0.4,,0,0,0,2012,2012,,2040,51.4188,14.5743,,
603,Bremen-Farge,Hard Coal,Steam Turbine,PP,DE,380,0.32,,0,0,0,1969,1969,,2040,53.2021,8.5162,,
604,Duisburg-Walsum 10,Hard Coal,Steam Turbine,PP,DE,790,0.4,,0,0,0,2013,2013,,2040,51.526,6.7196,,
605,Weisweiler F,Lignite,Steam Turbine,PP,DE,340,0.32,,0,0,0,1967,1967,,2040,50.8332,6.3146,,
606,Agios Dimitrios 1,Lignite,Steam Turbine,PP,GR,300,0.32,,0,0,0,1984,1984,,2040,40.3938,21.9251,,
607,Agios Dimitrios 2,Lignite,Steam Turbine,PP,GR,300,0.32,,0,0,0,1984,1984,,2040,40.3938,21.9251,,
608,Matra 3,Lignite,Steam Turbine,PP,HU,220,0.32,,0,0,0,1969,1969,,2040,47.79027,20.06358,,
609,Matra 4,Lignite,Steam Turbine,PP,HU,232,0.32,,0,0,0,1969,1969,,2040,47.79027,20.06358,,
610,Matra 5,Lignite,Steam Turbine,PP,HU,232,0.32,,0,0,0,1969,1969,,2040,47.79027,20.06358,,
611,Moneypoint 1,Hard Coal,Steam Turbine,PP,IE,305,0.32,,0,0,0,1985,1985,,2040,52.6075,-9.4227,,
612,Moneypoint 2,Hard Coal,Steam Turbine,PP,IE,305,0.32,,0,0,0,1986,1986,,2040,52.6075,-9.4227,,
613,Moneypoint 3,Hard Coal,Steam Turbine,PP,IE,305,0.32,,0,0,0,1987,1987,,2040,52.6075,-9.4227,,
614,Monfalcone 1,Hard Coal,Steam Turbine,PP,IT,165,0.32,,0,0,0,1965,1965,,2040,45.7967,13.5456,,
615,Monfalcone 2,Hard Coal,Steam Turbine,PP,IT,171,0.32,,0,0,0,1970,1970,,2040,45.7967,13.5456,,
616,Fiume Santo 3,Hard Coal,Steam Turbine,PP,IT,320,0.36,,0,0,0,1992,1992,,2040,40.8517,8.2992,,
617,Fiume Santo 4,Hard Coal,Steam Turbine,PP,IT,320,0.36,,0,0,0,1993,1993,,2040,40.8517,8.2992,,
618,Brindisi Sud 1,Hard Coal,Steam Turbine,PP,IT,660,0.36,,0,0,0,1991,1991,,2040,40.5639,18.0322,,
619,Brindisi Sud 3,Hard Coal,Steam Turbine,PP,IT,660,0.36,,0,0,0,1992,1992,,2040,40.5639,18.0322,,
620,Brindisi Sud 4,Hard Coal,Steam Turbine,PP,IT,660,0.36,,0,0,0,1993,1993,,2040,40.5639,18.0322,,
621,Sulcis 2,Hard Coal,Steam Turbine,PP,IT,350,0.4,,0,0,0,2005,2005,,2040,39.22377,8.431664,,
622,Sulcis 3,Hard Coal,Steam Turbine,PP,IT,240,0.32,,0,0,0,1986,1986,,2040,39.22377,8.431664,,
623,Fusina GR3,Hard Coal,Steam Turbine,PP,IT,320,0.32,,0,0,0,1974,1974,,2040,45.4314,12.2458,,
624,Fusina GR4,Hard Coal,Steam Turbine,PP,IT,320,0.32,,0,0,0,1974,1974,,2040,45.4314,12.2458,,
625,Torrevaldaliga Nord 2,Hard Coal,Steam Turbine,PP,IT,660,0.4,,0,0,0,2010,2010,,2040,42.1283,11.7578,,
626,Torrevaldaliga Nord 3,Hard Coal,Steam Turbine,PP,IT,660,0.4,,0,0,0,2010,2010,,2040,42.1283,11.7578,,
627,Torrevaldaliga Nord 4,Hard Coal,Steam Turbine,PP,IT,660,0.4,,0,0,0,2009,2009,,2040,42.1283,11.7578,,
628,Maasvlakte 3,Hard Coal,Steam Turbine,PP,NL,1196,0.4,,0,0,0,2016,2016,,2040,51.9586,4.0264,,
629,Maasvlakte New New,Hard Coal,Steam Turbine,PP,NL,870,0.4,,0,0,0,2015,2015,,2040,51.944,4.0716,,
630,Eemshaven 1,Hard Coal,Steam Turbine,PP,NL,870,0.4,,0,0,0,2015,2015,,2040,53.4405,6.8612,,
631,Eemshaven 2,Hard Coal,Steam Turbine,PP,NL,870,0.4,,0,0,0,2015,2015,,2040,53.4405,6.8612,,
632,Amer 9,Hard Coal,Steam Turbine,PP,NL,652,0.36,,0,0,0,1994,1994,,2040,51.7078,4.8439,,
633,Laziska B9,Hard Coal,Steam Turbine,PP,PL,230,0.32,,0,0,0,1982,1982,,2040,50.1337,18.8465,,
634,Laziska B10,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1982,1982,,2040,50.1337,18.8465,,
635,Laziska B11,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1982,1982,,2040,50.1337,18.8465,,
636,Laziska B12,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1982,1982,,2040,50.1337,18.8465,,
637,Turow B1,Lignite,Steam Turbine,PP,PL,235,0.36,,0,0,0,1998,1998,,2040,50.9486,14.9131,,
638,Turow B2,Lignite,Steam Turbine,PP,PL,235,0.36,,0,0,0,1998,1998,,2040,50.9486,14.9131,,
639,Turow B3,Lignite,Steam Turbine,PP,PL,235,0.4,,0,0,0,2000,2000,,2040,50.9486,14.9131,,
640,Turow B4,Lignite,Steam Turbine,PP,PL,261,0.32,,0,0,0,1963,1963,,2040,50.9486,14.9131,,
641,Turow B5,Lignite,Steam Turbine,PP,PL,261,0.32,,0,0,0,1964,1964,,2040,50.9486,14.9131,,
642,Turow B6,Lignite,Steam Turbine,PP,PL,261,0.32,,0,0,0,1964,1964,,2040,50.9486,14.9131,,
643,Turow B7,Lignite,Steam Turbine,PP,PL,460,0.4,,0,0,0,2021,2021,,2040,50.9486,14.9131,,
644,Dolna Odra B5,Hard Coal,Steam Turbine,PP,PL,222,0.32,,0,0,0,1975,1975,,2040,53.2058,14.4663,,
645,Dolna Odra B6,Hard Coal,Steam Turbine,PP,PL,222,0.32,,0,0,0,1976,1976,,2040,53.2058,14.4663,,
646,Dolna Odra B7,Hard Coal,Steam Turbine,PP,PL,232,0.32,,0,0,0,1976,1976,,2040,53.2058,14.4663,,
647,Dolna Odra B8,Hard Coal,Steam Turbine,PP,PL,232,0.32,,0,0,0,1977,1977,,2040,53.2058,14.4663,,
648,Ostroleka B1,Hard Coal,Steam Turbine,PP,PL,221,0.32,,0,0,0,1972,1972,,2040,53.1044,21.612,,
649,Ostroleka B2,Hard Coal,Steam Turbine,PP,PL,200,0.32,,0,0,0,1972,1972,,2040,53.1044,21.612,,
650,Ostroleka B3,Hard Coal,Steam Turbine,PP,PL,226,0.32,,0,0,0,1972,1972,,2040,53.1044,21.612,,
651,Polaniec B1,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1979,1979,,2040,50.4381,21.3368,,
